407.170, 134.677
408.193, 135.138
409.217, 135.600
410.240, 136.061
411.263, 136.523
412.287, 136.947
413.310, 137.353
414.333, 137.723
415.357, 138.129
416.380, 138.535
417.403, 138.922
418.427, 139.273
419.450, 139.624
420.473, 139.993
421.497, 140.344
422.520, 140.713
423.543, 141.082
424.567, 141.396
425.590, 141.728
426.613, 142.024
427.637, 142.393
428.660, 142.707
429.683, 143.039
430.707, 143.316
431.730, 143.630
432.753, 143.925
433.777, 144.202
434.800, 144.534
435.823, 144.793
436.847, 145.070
437.870, 145.328
438.894, 145.605
439.917, 145.845
440.940, 146.122
441.964, 146.362
442.987, 146.565
444.010, 146.768
445.034, 146.989
446.057, 147.192
447.080, 147.395
448.104, 147.580
449.127, 147.746
450.150, 147.931
451.174, 148.115
452.197, 148.263
453.220, 148.411
454.244, 148.521
455.267, 148.706
456.290, 148.817
457.314, 148.891
458.337, 148.965
459.360, 149.075
460.384, 149.075
461.407, 149.075
462.430, 149.223
463.454, 149.260
464.477, 149.260
465.500, 149.149
466.524, 149.075
467.547, 149.075
468.570, 149.001
469.594, 148.891
470.617, 148.743
471.641, 148.651
472.664, 148.448
473.687, 148.226
474.711, 148.005
475.734, 147.746
476.757, 147.451
477.781, 147.119
478.804, 146.731
479.827, 146.306
480.851, 145.826
481.874, 145.254
482.897, 144.663
483.921, 143.999
484.876, 143.230
485.967, 142.337
486.991, 141.414
487.434, 140.645
488.219, 139.903
489.008, 138.922
489.651, 137.999
490.265, 136.969
490.879, 135.953
491.289, 134.723
491.903, 133.546
492.346, 132.385
492.721, 131.243
493.008, 130.117
493.365, 128.770
493.438, 127.570
493.779, 126.524
493.786, 125.299
494.052, 124.385
494.052, 123.462
493.990, 122.475
494.256, 121.570
494.256, 120.647
494.256, 119.724
494.256, 118.801
494.195, 117.768
494.482, 116.715
494.461, 115.709
494.461, 114.786
494.461, 113.863
494.400, 112.839
494.666, 111.879
494.666, 110.956
494.666, 110.033
494.666, 109.110
494.666, 108.187
494.666, 107.264
494.666, 106.341
494.666, 105.418
494.666, 104.484
494.666, 103.572
494.666, 102.649
494.666, 101.726
494.666, 100.803
494.666, 99.880
494.666, 98.957
494.666, 98.034
494.666, 97.111
494.666, 96.188
494.666, 95.265
494.666, 94.342
494.359, 93.788
494.593, 92.958
494.461, 91.712
494.461, 90.789
494.427, 90.035
494.359, 88.874
494.256, 87.558
493.949, 87.143
494.154, 85.966
494.052, 84.605
493.949, 83.477
493.745, 82.528
493.745, 81.713
493.608, 80.682
493.540, 79.563
493.301, 78.113
493.131, 76.540
492.926, 74.844
492.619, 73.529
492.517, 72.483
492.312, 71.341
492.142, 70.175
491.903, 69.089
491.698, 68.093
491.493, 67.040
491.289, 66.025
491.084, 65.065
490.879, 64.142
490.675, 63.219
490.265, 61.888
489.856, 60.353
489.447, 58.877
489.037, 57.365
488.505, 56.149
488.185, 55.023
487.809, 53.879
487.434, 52.792
487.025, 51.716
486.615, 50.685
486.206, 49.639
485.797, 48.608
485.353, 47.713
484.808, 46.716
484.364, 45.639
483.921, 44.759
483.307, 43.732
482.693, 42.609
482.079, 41.501
481.465, 40.548
480.851, 39.578
480.237, 38.640
479.623, 37.686
478.979, 36.748
478.219, 35.838
477.547, 34.902
476.757, 33.944
475.939, 33.021
475.120, 32.133
474.330, 31.315
473.201, 30.195
472.255, 29.272
471.299, 28.580
470.140, 27.610
469.253, 26.934
468.195, 26.134
467.138, 25.524
466.114, 24.780
465.091, 24.195
464.068, 23.623
463.044, 23.051
462.021, 22.534
460.998, 22.072
459.974, 21.611
458.951, 21.149
457.928, 20.725
456.904, 20.374
455.881, 20.023
454.858, 19.654
453.834, 19.396
452.811, 19.100
451.788, 18.842
450.764, 18.602
449.741, 18.381
448.718, 18.196
447.694, 18.011
446.671, 17.827
445.648, 17.661
444.624, 17.568
443.601, 17.458
442.578, 17.310
441.554, 17.273
440.531, 17.273
439.508, 17.125
438.484, 17.088
437.461, 17.088
436.437, 17.088
435.414, 17.088
434.391, 17.088
433.367, 17.088
432.344, 17.088
431.321, 17.088
430.297, 17.088
429.274, 17.088
428.251, 17.088
427.227, 17.088
426.204, 17.088
425.181, 17.088
424.157, 17.088
423.134, 17.088
422.111, 17.088
421.087, 17.088
420.064, 17.088
419.041, 17.088
418.017, 17.088
416.994, 17.088
415.971, 17.088
414.947, 17.088
413.924, 17.088
412.901, 17.088
411.877, 17.088
410.854, 17.088
409.831, 17.088
408.807, 17.088
407.784, 17.088
406.760, 17.088
405.737, 17.088
404.714, 17.088
403.690, 17.088
402.667, 17.088
401.644, 17.088
400.620, 17.088
399.597, 17.088
398.574, 17.088
397.550, 17.088
396.527, 17.088
395.504, 17.088
394.480, 17.088
393.457, 17.088
392.434, 17.088
391.410, 17.088
390.387, 17.088
389.364, 17.088
388.340, 17.088
387.317, 17.088
386.294, 17.088
385.270, 17.088
384.247, 17.088
383.224, 17.088
382.200, 17.088
381.177, 17.088
380.154, 17.088
379.130, 17.088
378.107, 17.088
377.084, 17.088
376.060, 17.088
375.037, 17.088
374.013, 17.088
372.990, 17.088
371.967, 17.088
370.943, 17.088
369.920, 17.088
368.897, 17.088
367.873, 17.088
366.850, 17.088
365.827, 17.088
364.803, 17.088
363.780, 17.088
362.757, 17.088
361.733, 17.088
360.710, 17.088
359.687, 17.088
358.663, 17.088
357.640, 17.088
356.617, 17.088
355.593, 17.088
354.570, 17.088
353.547, 17.088
352.523, 17.088
351.500, 17.088
350.477, 17.088
349.453, 17.088
348.430, 17.088
347.407, 17.088
346.383, 17.088
345.360, 17.088
344.336, 17.088
343.313, 17.088
342.290, 17.088
341.266, 17.088
340.243, 17.088
339.220, 17.088
338.196, 17.088
337.173, 17.088
336.150, 17.088
335.126, 17.088
334.103, 17.088
333.080, 17.088
332.056, 17.088
331.033, 17.088
330.010, 17.088
328.986, 17.088
327.963, 17.088
326.940, 17.088
325.916, 17.088
324.893, 17.088
323.870, 17.088
322.846, 17.088
321.823, 17.088
320.800, 17.088
319.776, 17.088
318.753, 17.088
317.730, 17.088
316.706, 17.088
315.683, 17.088
314.659, 17.088
313.636, 17.088
312.613, 17.088
311.589, 17.088
310.566, 17.088
309.543, 17.088
308.519, 17.088
307.496, 17.088
306.473, 17.088
305.449, 17.088
304.426, 17.088
303.403, 17.088
302.379, 17.088
301.356, 17.088
300.333, 17.088
299.309, 17.088
298.286, 17.088
297.263, 17.088
296.239, 17.088
295.216, 17.088
294.193, 17.088
293.169, 17.088
292.146, 17.088
291.123, 17.088
290.099, 17.088
289.076, 17.088
288.053, 17.088
287.029, 17.088
286.006, 17.088
284.983, 17.088
283.959, 17.088
282.936, 17.088
281.912, 17.088
280.889, 17.088
279.866, 17.088
278.842, 17.088
277.819, 17.088
276.796, 17.088
275.772, 17.088
274.749, 17.088
273.726, 17.088
272.702, 17.088
271.679, 17.088
270.656, 17.088
269.632, 17.088
268.609, 17.088
267.586, 17.088
266.562, 17.088
265.539, 17.088
264.516, 17.088
263.492, 17.088
262.469, 17.088
261.446, 17.088
260.422, 17.088
259.399, 17.088
258.376, 17.088
257.352, 17.088
256.329, 17.088
255.306, 17.088
254.282, 17.088
253.259, 17.088
252.235, 17.088
251.212, 17.088
250.189, 17.088
249.165, 17.088
248.142, 17.088
247.119, 17.088
246.095, 17.088
245.072, 17.088
244.049, 17.088
243.025, 17.088
242.002, 17.088
240.979, 17.088
239.955, 17.088
238.932, 17.088
237.909, 17.088
236.885, 17.088
235.862, 17.088
234.839, 17.088
233.815, 17.088
232.792, 17.088
231.769, 17.088
230.745, 17.088
229.722, 17.088
228.699, 17.088
227.675, 17.088
226.652, 17.088
225.629, 17.088
224.605, 17.088
223.582, 17.088
222.558, 17.088
221.535, 17.088
220.512, 17.088
219.488, 17.088
218.465, 17.088
217.442, 17.088
216.418, 17.088
215.395, 17.088
214.372, 17.088
213.348, 17.088
212.325, 17.088
211.302, 17.088
210.278, 17.088
209.255, 17.088
208.232, 17.088
207.208, 17.088
206.185, 17.088
205.162, 17.088
204.138, 17.088
203.115, 17.088
202.092, 17.088
201.068, 17.088
200.045, 17.088
199.022, 17.088
197.998, 17.088
196.975, 17.088
195.952, 17.088
194.928, 17.088
193.905, 17.088
192.882, 17.088
191.858, 17.088
190.835, 17.088
189.811, 17.088
188.788, 17.088
187.765, 17.088
186.741, 17.088
185.718, 17.088
184.695, 17.088
183.671, 17.088
182.648, 17.088
181.625, 17.088
180.601, 17.088
179.578, 17.088
178.555, 17.088
177.531, 17.088
176.508, 17.088
175.485, 17.088
174.461, 17.088
173.438, 17.088
172.415, 17.088
171.391, 17.088
170.368, 17.088
169.345, 17.088
168.321, 17.088
167.298, 17.088
166.275, 17.088
165.251, 17.088
164.228, 17.088
163.205, 17.088
162.181, 17.088
161.158, 17.088
160.134, 17.088
159.111, 17.088
158.088, 17.088
157.064, 17.088
156.041, 17.088
155.018, 17.088
153.994, 17.088
152.971, 17.088
151.948, 17.088
150.924, 17.088
149.901, 17.088
148.878, 17.088
147.854, 17.088
146.831, 17.088
145.808, 17.088
144.784, 17.088
143.761, 17.088
142.738, 17.088
141.714, 17.088
140.691, 17.088
139.668, 17.088
138.644, 17.088
137.621, 17.088
136.598, 17.088
135.574, 17.088
134.551, 17.088
133.528, 17.088
132.504, 17.088
131.481, 17.088
130.457, 17.088
129.434, 17.088
128.411, 17.088
127.387, 17.088
126.364, 17.088
125.341, 17.088
124.317, 17.088
123.294, 17.088
122.271, 17.088
121.247, 17.088
120.224, 17.088
119.201, 17.088
118.177, 17.088
117.154, 17.088
116.131, 17.088
115.107, 17.088
114.084, 17.088
113.061, 17.088
112.037, 17.088
111.014, 17.088
109.991, 17.088
108.967, 17.088
107.944, 17.088
106.921, 17.088
105.897, 17.088
104.874, 17.088
103.851, 17.088
102.827, 17.088
101.804, 17.088
100.781, 17.236
99.757, 17.458
98.734, 17.698
97.710, 17.919
96.687, 18.141
95.664, 18.381
94.640, 18.620
93.617, 18.860
92.594, 19.137
91.570, 19.396
90.547, 19.673
89.524, 19.950
88.500, 20.190
87.477, 20.503
86.454, 20.817
85.430, 21.113
84.407, 21.445
83.384, 21.759
82.360, 22.109
81.337, 22.442
80.314, 22.811
79.290, 23.180
78.267, 23.549
77.244, 23.918
76.220, 24.288
75.197, 24.694
74.174, 25.118
73.150, 25.580
72.127, 25.967
71.104, 26.410
70.080, 26.872
69.057, 27.352
68.033, 27.869
67.010, 28.367
65.987, 28.847
64.998, 29.303
63.974, 29.856
62.917, 30.509
61.893, 31.081
60.870, 31.635
59.847, 32.244
58.823, 32.798
58.005, 33.425
56.981, 34.053
55.890, 34.717
54.847, 35.377
53.824, 36.115
52.800, 36.853
51.947, 37.339
51.368, 37.961
50.364, 38.748
49.454, 39.353
48.590, 40.292
47.567, 41.178
46.543, 42.101
45.520, 42.877
44.940, 43.547
44.133, 44.152
43.269, 45.055
42.450, 45.966
41.631, 46.855
40.813, 47.766
39.994, 48.678
39.175, 49.693
38.386, 50.659
37.742, 51.516
37.128, 52.316
36.514, 53.162
35.900, 54.039
35.286, 54.962
34.672, 55.838
34.058, 56.761
33.444, 57.761
32.830, 58.853
32.187, 60.073
31.398, 61.078
31.105, 62.011
30.374, 63.238
29.795, 64.437
29.317, 65.330
28.908, 66.299
28.498, 67.299
28.089, 68.299
27.680, 69.299
27.270, 70.345
26.861, 71.514
26.452, 72.775
26.047, 74.076
25.503, 75.218
25.217, 76.122
25.087, 77.144
24.644, 78.536
24.234, 79.888
24.030, 80.774
23.825, 81.734
23.620, 82.805
23.416, 83.820
23.211, 85.033
22.843, 86.183
22.802, 87.328
22.597, 88.583
22.495, 89.820
22.222, 91.112
22.024, 92.312
21.983, 93.419
21.901, 94.527
21.778, 95.708
21.720, 97.032
21.410, 98.330
21.471, 99.280
21.471, 100.203
21.471, 101.126
21.515, 102.385
21.205, 103.646
21.267, 104.634
21.267, 105.556
21.267, 106.479
